stop_id,stop_name,stop_lat,stop_long,mode,state_code
37482,Albury Base Hospital/Keene St (East Albury (NSW)),-36.077218,146.93625,bus,VIC
37483,Alexandra Park/Keene St (East Albury (NSW)),-36.074559,146.936741,bus,VIC
37484,Bicycle Education Centre/Andrews St (East Albury (NSW)),-36.071584,146.938731,bus,VIC
37485,Alexandra St/East St (East Albury (NSW)),-36.073136,146.94094,bus,VIC
37486,Cadell St/East St (East Albury (NSW)),-36.075056,146.940572,bus,VIC
37487,Albury Base Hospital/East St (East Albury (NSW)),-36.077923,146.940093,bus,VIC
37488,Playground/Mountford Cres (East Albury (NSW)),-36.080179,146.943634,bus,VIC
37489,Murray Garden Retirement Estate/Mountford Cres (East Albury (NSW)),-36.082271,146.943588,bus,VIC
37490,Grandview Tce/Mountford Cres (East Albury (NSW)),-36.083983,146.942809,bus,VIC
37491,Palm Dr/Grandview Tce (East Albury (NSW)),-36.080358,146.940268,bus,VIC
37492,Wirraway St/East St (East Albury (NSW)),-36.089344,146.935252,bus,VIC
37493,Bimbaden St/East St (East Albury (NSW)),-36.090983,146.932507,bus,VIC
37494,Schubach St/East St (East Albury (NSW)),-36.091476,146.927841,bus,VIC
37495,Baker Hyundai/High St (Wodonga),-36.115494,146.891662,bus,VIC
37496,Red Rooster/High St (Wodonga),-36.117278,146.89037,bus,VIC
37497,MEGAS Music/High St (Wodonga),-36.1199,146.888522,bus,VIC
40981,Macalister St/Lansdowne St (Sale),-38.109345,147.07703,bus,VIC
40983,Aquatic Centre/Foster St (Sale),-38.11129,147.079108,bus,VIC
40984,Lex Glover Regional Aquatic Complex/Guthridge Pde (Sale),-38.112947,147.081072,bus,VIC
40986,Louise Ct/Montgomery St (Sale),-38.115794,147.083038,bus,VIC
40987,Stafford Dr/Montgomery St (Sale),-38.116206,147.086586,bus,VIC
40988,Ashley Ct/Patten St (Sale),-38.114655,147.08785,bus,VIC
40989,Hutchison St/Patten St (Sale),-38.112951,147.088213,bus,VIC
40990,Antares Ave/Patten St (Sale),-38.109454,147.088928,bus,VIC
40991,Eastwood Park Village/Guthridge Pde (Sale),-38.10552,147.08257,bus,VIC
40992,138 Guthridge Pde (Sale),-38.109162,147.081832,bus,VIC
40993,MacAlister St/Lansdowne St (Sale),-38.109003,147.076813,bus,VIC
40994,MacArthur St/Lansdowne St (Sale),-38.105785,147.076673,bus,VIC
40995,Dundas St/Macarthur St (Sale),-38.105057,147.074596,bus,VIC
40996,Marley St/Macarthur St (Sale),-38.105167,147.070753,bus,VIC
40997,Sale College/82 Macallister St (Sale),-38.109468,147.067084,bus,VIC
40998,35 Reeve St (Sale),-38.108688,147.061026,bus,VIC
40999,Picton Ct/Guthridge Pde (Sale),-38.103312,147.082807,bus,VIC
41000,St Thomas Primary School/Guthridge Pde (Sale),-38.098949,147.083783,bus,VIC
41001,Rossetti Ct/Gibsons Rd (Sale),-38.091215,147.085325,bus,VIC
41002,Aerodrome Rd/McCole St (Sale),-38.098397,147.072959,bus,VIC
41003,Princes Hwy/Dawson St (Sale),-38.093758,147.069898,bus,VIC
41004,Fitzroy St/Raymond St (Sale),-38.101349,147.065354,bus,VIC
41006,Irwin St/Princes Hwy (Wurruk),-38.109553,147.038852,bus,VIC
41007,Curran St/Frith St (Wurruk),-38.10403,147.033636,bus,VIC
41008,Frith St/Gould St (Wurruk),-38.10402,147.036921,bus,VIC
41009,Hickeys Rd/Wirra Mirra Dr (Wurruk),-38.101587,147.036258,bus,VIC
41011,White Ct/Bennison Dr (Wurruk),-38.102047,147.032883,bus,VIC
41012,Irwin St/Princes Hwy (Wurruk),-38.10958,147.039262,bus,VIC
41013,Thomson St/Macarthur St (Sale),-38.10548,147.059175,bus,VIC
41014,Thomson St/MacArthur St (Sale),-38.105291,147.059438,bus,VIC
41015,Carpenter St/Church St (Lakes Entrance),-37.878597,147.990961,bus,VIC
41016,Safeway Supemarket/Church St (Lakes Entrance),-37.879366,147.987389,bus,VIC
41017,Lakes Entrance Memorial/260 Marine Pde (Lakes Entrance),-37.878969,147.983154,bus,VIC
41018,134 Marine Pde (Lakes Entrance),-37.880306,147.979499,bus,VIC
41019,Laura St/Marine Pde (Lakes Entrance),-37.881238,147.974792,bus,VIC
41020,Howletts Rd/Hazel Rd (Kalimna),-37.878556,147.963272,bus,VIC
36932,Swan Hill Hospital/High St (Swan Hill),-35.340281,143.555571,bus,VIC
37131,Walnut Ave/Thirteenth St (Mildura),-34.187821,142.148113,bus,VIC
37133,Healthscope Ct/Ontario Ave (Mildura),-34.183448,142.144593,bus,VIC
37134,Heley Ct/Ontario Ave (Mildura),-34.182296,142.14597,bus,VIC
37135,Eleventh St/Ontario Ave (Mildura),-34.18142,142.147039,bus,VIC
37136,Tenth St/Ontario Ave (Mildura),-34.180197,142.147998,bus,VIC
37137,Mildura West PS/Ontario Ave (Mildura),-34.178842,142.150167,bus,VIC
37138,Wilga Ave/Ninth St (Mildura),-34.177519,142.149972,bus,VIC
37139,Jude Ave/Ninth St (Mildura),-34.176498,142.148763,bus,VIC
37140,Riverside Ave/Ninth St (Mildura),-34.174824,142.146757,bus,VIC
37141,Riverside Ave/Eighth St (Mildura),-34.173043,142.148397,bus,VIC
37142,Jude (North) Ave/Eighth St (Mildura),-34.174935,142.150673,bus,VIC
37143,Ontario (East) Ave/Eighth St (Mildura),-34.176314,142.152306,bus,VIC
37144,Mildura Croquet Club/Eighth St (Mildura),-34.177562,142.153784,bus,VIC
37145,Chaffey Ave/Eighth St (Mildura),-34.180267,142.157054,bus,VIC
37146,Olive Ave/Eighth St (Mildura),-34.181383,142.158388,bus,VIC
37150,Cherry Ave/Eighth St (Mildura),-34.17965,142.156027,bus,VIC
37151,Mildura Croquet Club/Eighth St (Mildura),-34.177713,142.153732,bus,VIC
37152,Ontario (West) Ave/Eighth St (Mildura),-34.176437,142.152212,bus,VIC
37153,Jude (South) Ave/Eighth St (Mildura),-34.175036,142.150505,bus,VIC
37154,Riverside (South) Ave/Eighth St (Mildura),-34.173061,142.148158,bus,VIC
37159,Tenth St/Ontario Ave (Mildura),-34.180252,142.14871,bus,VIC
37160,Eleventh St/Ontario Ave (Mildura),-34.181533,142.147163,bus,VIC
37161,Twelfth St/Ontario Ave (Mildura),-34.182556,142.145933,bus,VIC
37162,Healthscope Ct/Ontario Ave (Mildura),-34.183836,142.144386,bus,VIC
37173,Sterling Dr/Ontario Ave (Mildura),-34.196948,142.128479,bus,VIC
37174,Fifteenth (South) St/Ontario Ave (Mildura),-34.198117,142.127079,bus,VIC
37175,Panorama Dr/Fifteenth St (Mildura),-34.199308,142.127563,bus,VIC
37179,Walnut Ave/Fifteenth St (Mildura),-34.202874,142.131856,bus,VIC
37180,Brooks Dr/Fifteenth St (Mildura),-34.204244,142.133479,bus,VIC
37181,Marsden Dr/Fifteenth St (Mildura),-34.205777,142.13532,bus,VIC
37182,Jehovahs Witness Church/Fifteenth St (Mildura),-34.201956,142.130521,bus,VIC
37183,Walnut Av/Fifteenth St (Mildura),-34.202154,142.130976,bus,VIC
37184,289 Eighth St (Mildura),-34.172385,142.147005,bus,VIC
37185,Etherington (West) Dr/Eighth St (Mildura),-34.170333,142.144565,bus,VIC
37187,Flora (West) Ave/Eighth St (Mildura),-34.165298,142.138873,bus,VIC
37188,54 Flora Ave (Mildura),-34.166226,142.136154,bus,VIC
37189,Grandview (South) Way/Flora Ave (Mildura),-34.167807,142.134243,bus,VIC
37190,Flora Av/Eleventh St (Mildura),-34.16933,142.133354,bus,VIC
37191,Old Aerodrome Sporting Complex/Eleventh St (Mildura),-34.171624,142.136007,bus,VIC
37192,Old Aerodrome Tennis Courts/Eleventh St (Mildura),-34.173382,142.138094,bus,VIC
37193,Alm Ct/Eleventh St (Mildura),-34.176436,142.141744,bus,VIC
37194,Symonds Ct/Eleventh St (Mildura),-34.179031,142.144955,bus,VIC
37195,Ontario Ave/Eleventh St (Mildura),-34.180571,142.146763,bus,VIC
37196,Cavallo Dr/Ontario Ave (Mildura),-34.191638,142.134909,bus,VIC
37197,Ranfurly PS/Ontario Ave (Mildura),-34.193409,142.132791,bus,VIC
37198,Endeavour Ct/Ontario Ave (Mildura),-34.1945,142.13146,bus,VIC
37199,The Grange/San Mateo Ave (Mildura),-34.213846,142.137793,bus,VIC
37200,Olivewood Ave/San Mateo Ave (Mildura),-34.212265,142.139717,bus,VIC
37201,Olivewood Dr/San Mateo Ave (Mildura),-34.212342,142.139842,bus,VIC
37202,The Grange St/San Mateo Ave (Mildura),-34.213862,142.137988,bus,VIC
37204,James Cook Dr/San Mateo Ave (Mildura),-34.21748,142.133616,bus,VIC
37205,Arizona Ct/San Mateo Ave (Mildura),-34.218991,142.13174,bus,VIC
37206,Leichhardt Dr/Sixteenth St (Mildura),-34.218642,142.129754,bus,VIC
37207,Deakin (Before) Ave/Sixteenth St (Mildura),-34.215833,142.126382,bus,VIC
37208,Deakin (After) Ave/Sixteenth St (Mildura),-34.214716,142.125037,bus,VIC
37210,Walnut Ave/Sixteenth St (Mildura),-34.211633,142.121345,bus,VIC
37211,Panorama (Before) Dr/Walnut Ave (Mildura),-34.20917,142.123265,bus,VIC
37213,Dunning Dr/Walnut Ave (Mildura),-34.205887,142.127238,bus,VIC
37214,Renee Ct/Dunning Dr (Mildura),-34.204902,142.12646,bus,VIC
37215,Woodley Dr/Dunning Dr (Mildura),-34.203389,142.126027,bus,VIC
37216,Panorama Dr/Holyoake Way (Mildura),-34.202442,142.124184,bus,VIC
37217,Fush Pl/Ontario Ave (Mildura),-34.200772,142.12363,bus,VIC
37218,Kyamber Ct/Westside Bvd (Mildura),-34.198054,142.123007,bus,VIC
37219,Westside Bvd/Fifteenth St (Mildura),-34.196954,142.124772,bus,VIC
37220,Ontario Ave/Fifteenth St (Mildura),-34.198078,142.126095,bus,VIC
37221,Endeavour Ct/Ontario Ave (Mildura),-34.194414,142.131335,bus,VIC
37223,Cavallo Dr/Ontario Ave (Mildura),-34.191406,142.134966,bus,VIC
37224,Ontario Ave/Eleventh St (Mildura),-34.180514,142.146462,bus,VIC
37225,Raymond Ct/Eleventh St (Mildura),-34.179144,142.14484,bus,VIC
37226,St Josephs College Stadium/Eleventh St (Mildura),-34.17653,142.14162,bus,VIC
37227,Old Aerodrome Tennis Courts/Eleventh St (Mildura),-34.173199,142.137574,bus,VIC
37228,Old Aerodrome Sporting Complex/Eleventh St (Mildura),-34.171727,142.135892,bus,VIC
37229,Flora (South) Ave/Eleventh St (Mildura),-34.169433,142.133239,bus,VIC
37230,Grandview (North) Way/Flora Ave (Mildura),-34.167583,142.134278,bus,VIC
37231,43 Flora Ave (Mildura),-34.166097,142.136097,bus,VIC
37232,Flora (East) Ave/Eighth St (Mildura),-34.165229,142.138942,bus,VIC
37233,Dyar (North) Ave/Eighth St (Mildura),-34.1688,142.14292,bus,VIC
37234,Etherington (East) Dr/Eighth St (Mildura),-34.170246,142.144646,bus,VIC
37235,Riverside Av/Eighth St (Mildura),-34.172307,142.147096,bus,VIC
37236,Charles Ct/Tenth St (Mildura),-34.179319,142.148579,bus,VIC
37237,Ranfurly Ct/Tenth St (Mildura),-34.178081,142.147111,bus,VIC
37238,Riverside Ave/Tenth St (Mildura),-34.176378,142.145053,bus,VIC
37239,Eleventh St/Riverside Ave (Mildura),-34.176468,142.143455,bus,VIC
37240,Eleventh St/Riverside Ave (Mildura),-34.176433,142.143261,bus,VIC
37241,Riverside Ave/Tenth St (Mildura),-34.176237,142.145126,bus,VIC
37242,Ranfurly Ct/Tenth St (Mildura),-34.177968,142.147215,bus,VIC
37243,Charles Ct/Tenth St (Mildura),-34.179187,142.148663,bus,VIC
37244,Rowse Ct/Flora Ave (Mildura),-34.170136,142.131433,bus,VIC
37245,Rowse Ct (After)/Flora Ave (Mildura),-34.171691,142.129534,bus,VIC
37246,Hood Ct/Flora Ave (Mildura),-34.174965,142.125585,bus,VIC
37247,Ranfurly Way (Mildura),-34.176478,142.113166,bus,VIC
37248,145 Ranfurly Way (Mildura),-34.177557,142.10905,bus,VIC
37249,199 Ranfurly Way (Mildura),-34.1773,142.103084,bus,VIC
37250,River Ave/Reilly St (Merbein),-34.170993,142.076522,bus,VIC
37251,Game St/Reilly St (Merbein),-34.169402,142.07435,bus,VIC
37252,Merbein P-10 College/Commercial St (Merbein),-34.169194,142.071188,bus,VIC
37253,Mead St/Commercial St (Merbein),-34.16847,142.068434,bus,VIC
37254,Foster St/Commercial St (Merbein),-34.167994,142.065992,bus,VIC
37255,O'Bryan St/Commercial St (Merbein),-34.167996,142.063586,bus,VIC
37256,Merbein Post Office/Railway Ave (Merbein),-34.168377,142.060758,bus,VIC
37257,Obryan St/Commercial St (Merbein),-34.167858,142.063746,bus,VIC
37258,Foster St/Commercial St (Merbein),-34.167855,142.066141,bus,VIC
37259,Mead St/Commercial St (Merbein),-34.168339,142.068518,bus,VIC
37260,Merbein P-10 College/Commercial St (Merbein),-34.169026,142.071273,bus,VIC
37261,Chaffey St/Commercial St (Merbein),-34.168673,142.072811,bus,VIC
37262,Cameron St/Reilly St (Merbein),-34.169899,142.075524,bus,VIC
37263,Cameron St (After)/Reilly St (Merbein),-34.170767,142.076503,bus,VIC
37264,207 Ranfurly Way (Mildura),-34.176908,142.102738,bus,VIC
37265,131 Ranfurly Way (Mildura),-34.177417,142.108918,bus,VIC
37266,Ranfurly Bend Park/Ranfurly Way (Mildura),-34.176339,142.113065,bus,VIC
37267,197 Flora Ave (Mildura),-34.174963,142.125303,bus,VIC
37268,Hood Ct/Flora Ave (Mildura),-34.173683,142.126872,bus,VIC
37269,Rowse Ct/Flora Ave (Mildura),-34.171604,142.129387,bus,VIC
37270,Rowse Ct Nth/Flora Ave (Mildura),-34.17004,142.131287,bus,VIC
37283,Sixteenth St/Deakin Ave (Mildura),-34.215706,142.125468,bus,VIC
37286,Between 16th and 17 St/Deakin Ave (Mildura),-34.219649,142.120686,bus,VIC
37287,Seventeenth St/Deakin Ave (Mildura),-34.223406,142.116197,bus,VIC
37288,Walnut Ave/Seventeenth St (Mildura),-34.219586,142.110076,bus,VIC
37289,Ontario Ave/Seventeenth St (Mildura),-34.215472,142.105164,bus,VIC
37290,Between Ontario & Riverside Ave/Seventeenth St (Mildura),-34.213665,142.103003,bus,VIC
37291,Riverside Ave/Seventeenth St (Cabarita),-34.211167,142.100004,bus,VIC
37292,The Lake PS/Seventeenth St (Cabarita),-34.205284,142.092974,bus,VIC
37293,Flora Ave/Seventeenth St (Cabarita),-34.203241,142.090556,bus,VIC
37294,Regina Ave/Calder Hwy (Cabarita),-34.199126,142.085636,bus,VIC
37295,Dickies Rd/Mena Rd (Birdwoodton),-34.195743,142.07675,bus,VIC
37296,111 Mena Rd (Birdwoodton),-34.196701,142.068337,bus,VIC
37297,River Ave/Mena Rd (Birdwoodton),-34.196693,142.059645,bus,VIC
37298,Sixth St/Calder Hwy (Merbein),-34.192295,142.058471,bus,VIC
37299,201 Main Ave (Merbein),-34.187342,142.058479,bus,VIC
37300,Fifth St/Calder Hwy (Merbein),-34.180993,142.058482,bus,VIC
37301,Fourth St/Calder Hwy (Merbein),-34.175293,142.058501,bus,VIC
37302,Fourth St/Calder Hwy (Merbein),-34.176101,142.058659,bus,VIC
37303,Fifth St/Main Av Sth (Merbein),-34.182035,142.058648,bus,VIC
37304,Sixth St/Calder Hwy (Merbein),-34.193149,142.058649,bus,VIC
37305,River Ave/Mena Rd (Birdwoodton),-34.19654,142.061431,bus,VIC
37306,112 Mena Rd (Birdwoodton),-34.196536,142.068477,bus,VIC
37307,Dickies Rd/Mena Rd (Birdwoodton),-34.195613,142.076649,bus,VIC
37308,Regina Ave/Calder Hwy (Cabarita),-34.199658,142.086537,bus,VIC
37310,The Lake PS/478 Seventeenth St (Mildura),-34.205295,142.093255,bus,VIC
37311,Riverside Ave/Seventeenth St (Mildura),-34.211925,142.101142,bus,VIC
37312,451 Seventeenth St (Mildura),-34.213647,142.103221,bus,VIC
37313,Ontario Ave/Seventeenth St (Mildura),-34.216144,142.106209,bus,VIC
37314,Walnut Ave/Seventeenth St (Mildura),-34.220193,142.11106,bus,VIC
37315,Seventeenth St/Deakin Ave (Mildura),-34.223022,142.116274,bus,VIC
37316,Between 16th and 17th St/Deakin Ave (Mildura),-34.219364,142.120757,bus,VIC
37331,Cobram Post Office/High St (Cobram),-35.920295,145.649159,bus,VIC
37338,Ottrey Lodge/Campbell Rd (Cobram),-35.919667,145.659921,bus,VIC
37346,The Border Mail Offices/McKoy St (West Wodonga),-36.112118,146.861233,bus,VIC
37347,Wodonga TAFE/87 McKoy St (West Wodonga),-36.10956,146.855416,bus,VIC
37348,La Trobe University/University Dr (West Wodonga),-36.109825,146.851315,bus,VIC
37350,Buckland Ct/Mayfair Dr (West Wodonga),-36.114935,146.857139,bus,VIC
37351,Aberdeen Dr/Mayfair Dr (West Wodonga),-36.117222,146.861891,bus,VIC
37352,Mayfair Dr/Lawrence St (West Wodonga),-36.121001,146.863818,bus,VIC
37353,Opal Ct/Melrose Dr (Wodonga),-36.123728,146.867002,bus,VIC
37354,Birallee Shopping Centre/101 Melrose Dr (West Wodonga),-36.127214,146.864263,bus,VIC
37357,Kelly Park/Lawrence` St (Wodonga),-36.121973,146.870384,bus,VIC
37358,Wodonga West Primary School/Lawrence St (Wodonga),-36.123127,146.878472,bus,VIC
37359,Smythe St/Lawrence St (Wodonga),-36.123862,146.883705,bus,VIC
37360,Centro Wodonga/Smythe St (Wodonga),-36.120148,146.883688,bus,VIC
37361,Water Tower Park/High St (Wodonga),-36.123371,146.888228,bus,VIC
41021,Hazel Rd/Point Rd (Kalimna),-37.878349,147.96775,bus,VIC
36933,Swan Hill Railway Station/Curlewis St (Swan Hill),-35.34029,143.561267,bus,VIC
36934,Court House/Curlewis St (Swan Hill),-35.339327,143.561011,bus,VIC
36935,Holts Mitsubishi Car Sales/Campbell St (Swan Hill),-35.335823,143.55851,bus,VIC
36936,Mobil Yards/Naretha St (Swan Hill),-35.334196,143.560558,bus,VIC
36937,Parnee St/Palaroo St (Swan Hill),-35.332527,143.559562,bus,VIC
36938,Melis Ct/Adams Rd (Swan Hill),-35.329881,143.558718,bus,VIC
36939,Stradbroke Ave/Chapman St (Swan Hill),-35.332963,143.55178,bus,VIC
36940,Mundle Ave/Mundara St (Swan Hill),-35.330613,143.550879,bus,VIC
36941,Byrnes St/Thurla St (Swan Hill),-35.329982,143.549301,bus,VIC
36942,Chapman Street Shops/Chapman St (Swan Hill),-35.332448,143.547315,bus,VIC
36943,Chapman Street Shops/Holloway Gr (Swan Hill),-35.332664,143.542258,bus,VIC
36944,McPherson St/Douglas Ave (Swan Hill),-35.33663,143.542287,bus,VIC
36945,Murlong St/Bruton Gr (Swan Hill),-35.33931,143.543999,bus,VIC
36946,Logan Street Corner Store/Prtichard St (Swan Hill),-35.337153,143.545124,bus,VIC
36947,Pye St/Dunstone St (Swan Hill),-35.3353,143.54715,bus,VIC
36948,Stradbroke Ave/Pye St (Swan Hill),-35.335348,143.551041,bus,VIC
36949,MacKillop College/McCrae St (Swan Hill),-35.341166,143.557535,bus,VIC
36950,Campbell St/Rutherford St (Swan Hill),-35.342811,143.560259,bus,VIC
36951,Campbell Street/McCallum St (Swan Hill),-35.338732,143.560036,bus,VIC
36952,McCallum St/Campbell St (Swan Hill),-35.339446,143.559807,bus,VIC
36953,Anglican Church/McCallum St (Swan Hill),-35.339454,143.556299,bus,VIC
36954,White St/Stradbroke Ave (Swan Hill),-35.340795,143.551183,bus,VIC
36955,Rutherford St/Stradbroke Ave (Swan Hill),-35.343682,143.550675,bus,VIC
36956,Cedar Ct/Rutherford St (Swan Hill),-35.343749,143.546075,bus,VIC
36957,Wanera St/Gray St (Swan Hill),-35.346706,143.547698,bus,VIC
36958,30 Burton St (Swan Hill),-35.348812,143.55137,bus,VIC
36959,Horse Racing Track/Coronation Ave (Swan Hill),-35.350839,143.554198,bus,VIC
36960,Swan Hill Memorial Park Cemetery/Coronation Ave (Swan Hill),-35.354199,143.552878,bus,VIC
36961,Gillespie St/Marraboor St (Swan Hill),-35.352812,143.564597,bus,VIC
36962,Art Gallery Pioneer Settlement/Marraboor St (Swan Hill),-35.34966,143.564357,bus,VIC
36963,The Stadium Sports Stadium/Gray St (Swan Hill),-35.34816,143.55946,bus,VIC
36964,Horse Racing Track/Gray St (Swan Hill),-35.347739,143.55576,bus,VIC
36965,Brown Street Shops/Brown St (Swan Hill),-35.346691,143.552538,bus,VIC
36966,Everingham St/Rutherford St (Swan Hill),-35.343601,143.556013,bus,VIC
36967,Swan Hill Railway Station/Curlewis St (Swan Hill),-35.341818,143.562412,bus,VIC
36968,110 Woorineen Rd (Swan Hill),-35.334375,143.530584,bus,VIC
36971,Palmer Street/Station St (Woorinen South),-35.293347,143.454289,bus,VIC
36973,Alma St/Monash Ave (Nyah West),-35.185498,143.352681,bus,VIC
36974,General Store/Monash Ave (Nyah West),-35.185236,143.3458,bus,VIC
36977,Wood Wood General Store/Murray Valley Hwy (Wood Wood),-35.104648,143.345721,bus,VIC
36979,Bridgekeepers Cottage/Murray St (Tooleybuc (NSW)),-35.029987,143.33631,bus,VIC
36981,Mildura Baptist Church/Deakin Ave (Mildura),-34.195375,142.150552,bus,VIC
36982,Burrows St/Deakin Ave (Mildura),-34.196983,142.148617,bus,VIC
36983,Mildura Senior College/Deakin Ave (Mildura),-34.198435,142.146853,bus,VIC
36984,Kalimna Dr/Deakin Ave (Mildura),-34.199957,142.145032,bus,VIC
36985,Acacia Dr/Deakin Ave (Mildura),-34.202784,142.141595,bus,VIC
36986,The Boulevard/Deakin Ave (Mildura),-34.204107,142.139991,bus,VIC
36987,Eileen St/Deakin Ave (Mildura),-34.205758,142.13802,bus,VIC
36988,Mildura Central SC/Fifteenth St (Mildura),-34.20701,142.138035,bus,VIC
36989,Mildura Central SC/Fifteenth St (Mildura),-34.206898,142.138161,bus,VIC
36990,San Mateo Ave/Fifteenth St (Mildura),-34.210124,142.140685,bus,VIC
36991,761 Fifteenth St (Mildura),-34.212571,142.14358,bus,VIC
36992,Etiwanda Ave/Fifteenth St (Mildura),-34.215446,142.147014,bus,VIC
36993,Benetook Ave/Fifteenth St (Mildura),-34.219558,142.151917,bus,VIC
36994,579 Fifteenth St (Mildura),-34.22126,142.153966,bus,VIC
36995,Irymple Primary School/Fifteenth St (Irymple),-34.226922,142.160711,bus,VIC
36996,Karadoc Ave/Fifteenth St (Irymple),-34.232083,142.166867,bus,VIC
36998,Hassell St/Fifteenth St (Irymple),-34.236262,142.171877,bus,VIC
36999,Myrtle Ct/Fifteenth St (Irymple),-34.238985,142.175148,bus,VIC
37000,Morpung Ave/Fifteenth St (Irymple),-34.24338,142.180384,bus,VIC
37001,9298 Ginquam Ave (Irymple),-34.251428,142.181204,bus,VIC
37002,Mildura Animal Shelter/Calder Hwy (Irymple),-34.259879,142.180125,bus,VIC
37003,McCracken St/Calder Hwy (Irymple),-34.265454,142.182399,bus,VIC
37004,Twenty Second St/Calder Hwy (Red Cliffs),-34.273072,142.185337,bus,VIC
37005,Sunnycliffs Cres/Calder Hwy (Red Cliffs),-34.280477,142.186498,bus,VIC
37006,8906 Calder Hwy (Red Cliffs),-34.285016,142.186499,bus,VIC
37008,Calder Hwy (Red Cliffs),-34.297887,142.186501,bus,VIC
37009,Red Cliffs Police Station/Jacaranda St (Red Cliffs),-34.303637,142.186607,bus,VIC
37010,Pedler Lane/Heytesbury Ave (Red Cliffs),-34.304866,142.187394,bus,VIC
37011,Barclay Square Park/Indi Ave (Red Cliffs),-34.307214,142.187553,bus,VIC
37012,Heytsbury Ave/Jacaranda St (Red Cliffs),-34.304388,142.186455,bus,VIC
37013,8760 Calder Hwy (Red Cliffs),-34.298843,142.186317,bus,VIC
37014,Sunnycliffs Cres/Calder Hwy (Red Cliffs),-34.286854,142.186297,bus,VIC
37015,Sunnycliffs Cr (Nth)/Calder Hwy (Red Cliffs),-34.280044,142.186263,bus,VIC
37016,9068 Calder Hwy (Irymple),-34.270423,142.184154,bus,VIC
37017,McCracken St/Calder Hwy (Irymple),-34.264307,142.181629,bus,VIC
37018,Mildura Animal Shelter/Calder Hwy (Irymple),-34.259933,142.179905,bus,VIC
37019,Belar Ave/Calder Hwy (Irymple),-34.251125,142.181276,bus,VIC
37020,Morpung Ave/Fifteenth St (Irymple),-34.243318,142.179965,bus,VIC
37021,Irymple Ave/Fifteenth St (Irymple),-34.239424,142.175307,bus,VIC
37022,Koorlong Ave/Fifteenth St (Irymple),-34.235717,142.170845,bus,VIC
37023,Irymple Public Library/Fifteenth St (Irymple),-34.233779,142.168527,bus,VIC
37024,Karadoc Ave/Fifteenth St (Irymple),-34.231926,142.166301,bus,VIC
37025,Irymple PS/Fifteenth St (Irymple),-34.226697,142.16003,bus,VIC
37026,Cowra Ave/Fifteenth St (Mildura),-34.222793,142.155375,bus,VIC
37027,Opp 599 Fifteenth St (Mildura),-34.220741,142.152912,bus,VIC
37028,818 Fifteenth St (Mildura),-34.21294,142.14357,bus,VIC
37029,San Mateo Ave/Fifteenth St (Mildura),-34.210547,142.140694,bus,VIC
37030,Plantation St/Deakin Ave (Mildura),-34.20505,142.138105,bus,VIC
37031,Muscat Ct/Deakin Ave (Mildura),-34.20389,142.139516,bus,VIC
37032,Rambling Way/Deakin Ave (Mildura),-34.202249,142.141518,bus,VIC
37033,Aldinga Dr/Deakin Ave (Mildura),-34.200916,142.143112,bus,VIC
37034,Mildura Senior College/Deakin Ave (Mildura),-34.198545,142.145991,bus,VIC
37035,Chaffey Sec Col/Deakin Ave (Mildura),-34.196045,142.14905,bus,VIC
37036,Princess St/Deakin Ave (Mildura),-34.194257,142.151212,bus,VIC
37037,Henderson Park/Deakin Ave (Mildura),-34.191593,142.154432,bus,VIC
37038,St Andrews Uniting Church/Deakin Ave (Mildura),-34.189684,142.15672,bus,VIC
37039,Ninth St/Deakin Ave (Mildura),-34.187116,142.15988,bus,VIC
37040,Eighth St/Deakin Ave (Mildura),-34.18469,142.162772,bus,VIC
37041,Eighth St/Deakin Ave (Mildura),-34.185028,142.163121,bus,VIC
37042,Lime Ave/Eighth St (Mildura),-34.183046,142.160363,bus,VIC
37043,Ninth St/Deakin Ave (Mildura),-34.187233,142.160351,bus,VIC
37044,Eleventh St/Deakin Ave (Mildura),-34.188945,142.158302,bus,VIC
37045,Mildura Library/Deakin Ave (Mildura),-34.190665,142.156263,bus,VIC
37046,Thirteenth St/Deakin Ave (Mildura),-34.192788,142.153681,bus,VIC
37047,Hunter St/Deakin Ave (Mildura),-34.19411,142.152044,bus,VIC
37048,Risbey Lane/Eleventh St (Mildura),-34.190709,142.158948,bus,VIC
37049,Lemon Ave/Eleventh St (Mildura),-34.19224,142.160779,bus,VIC
37050,South Mildura Football Club/Eleventh St (Mildura),-34.194451,142.163395,bus,VIC
37051,Mildura Harness Racing Track/Eleventh St (Mildura),-34.195586,142.164772,bus,VIC
37052,Cleary Ave/Eleventh (North) St (Mildura),-34.199584,142.16954,bus,VIC
37053,Kepito Ct/Eleventh St (Mildura),-34.20123,142.171527,bus,VIC
37054,Eleventh St/Benetook Ave (Mildura),-34.201226,142.172796,bus,VIC
37055,Black Pl/Benetook Ave (Mildura),-34.199817,142.174513,bus,VIC
37056,Paul Pl/Ellswood Cres (Mildura),-34.199577,142.177789,bus,VIC
37057,Ellswood Cres/Cureton Ave (Mildura),-34.196738,142.186222,bus,VIC
37058,Cureton Ave/Benetook Ave (Mildura),-34.195051,142.18363,bus,VIC
37059,Dolfin Dr/Benetook Ave (Mildura),-34.19547,142.180994,bus,VIC
37060,Sarah St/Benetook Ave (Mildura),-34.197152,142.177971,bus,VIC
37062,Eleventh St (SW)/Benetook Ave (Mildura),-34.201321,142.17292,bus,VIC
